Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-07 ,1,87,Strata,1352500,-,15546,1444,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
THE TRILINQ,28 Jalan Lempeng  #11-04 ,1,85,Strata,1265000,-,14882,1383,27-MAY-2016,Condominium,99 Yrs From 16/04/2012,Uncompleted,New Sale,Private,05,12,128807,West Region,Clementi
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #36-02 ,1,63,Strata,1012000,-,16063,1492,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #17-06 ,1,55,Strata,838000,828000,15055,1399,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #02-09 ,1,45,Strata,645500,-,14344,1333,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #30-03 ,1,98,Strata,1522500,-,15536,1443,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #16-05 ,1,53,Strata,795000,-,15000,1394,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #03-09 ,1,45,Strata,650500,-,14456,1343,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #03-02 ,1,63,Strata,940000,-,14921,1386,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #26-02 ,1,63,Strata,987500,-,15675,1456,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #28-12 ,1,94,Strata,1459500,-,15527,1442,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #25-01 ,1,45,Strata,711000,-,15800,1468,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #32-12 ,1,94,Strata,1471500,-,15654,1454,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #24-02 ,1,63,Strata,983500,-,15611,1450,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #33-11 ,1,72,Strata,1135500,-,15771,1465,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #17-05 ,1,53,Strata,797000,-,15038,1397,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #02-06 ,1,55,Strata,772500,-,14045,1305,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-02 ,1,63,Strata,993500,-,15770,1465,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #07-06 ,1,55,Strata,808000,-,14691,1365,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #29-05 ,1,53,Strata,824500,-,15557,1445,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #03-06 ,1,55,Strata,782500,-,14227,1322,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
FAR HORIZON GARDENS,7 Ang Mo Kio Avenue 9  #01-07 ,1,120,Strata,960000,-,8000,743,27-MAY-2016,Condominium,99 Yrs From 08/03/1982,1986,Resale,HDB,20,56,569761,North East Region,Ang Mo Kio
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #31-14 ,1,63,Strata,988500,-,15690,1458,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
SIGNATURE PARK,48 Toh Tuck Road  #08-03 ,1,127,Strata,1420000,-,11181,1039,27-MAY-2016,Condominium,Freehold,1998,Resale,Private,21,59,596739,Central Region,Bukit Timah
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #13-05 ,1,53,Strata,791500,-,14934,1387,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #31-10 ,1,63,Strata,992500,982500,15595,1449,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #29-06 ,1,55,Strata,855500,-,15555,1445,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #04-02 ,1,63,Strata,942000,-,14952,1389,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #30-13 ,1,42,Strata,680500,-,16202,1505,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
CLOVER BY THE PARK,2 Bishan Street 25  #27-01 ,1,164,Strata,2150000,-,13110,1218,27-MAY-2016,Condominium,99 Yrs From 10/09/2007,2011,Resale,Private,20,57,573973,Central Region,Bishan
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #25-09 ,1,45,Strata,699000,-,15533,1443,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #13-14 ,1,63,Strata,949000,-,15063,1399,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
SIMS URBAN OASIS,12 Sims Drive  #11-44 ,1,43,Strata,715000,-,16628,1545,27-MAY-2016,Condominium,99 Yrs From 29/07/2014,Uncompleted,New Sale,N.A,14,38,387391,Central Region,Geylang
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #13-13 ,1,42,Strata,651500,-,15512,1441,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-06 ,1,55,Strata,853500,-,15518,1442,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
SERENITY PARK,157B Tamarind Road  #01-01 ,1,123,Strata,1030000,-,8374,778,27-MAY-2016,Condominium,Freehold,1995,Resale,Private,28,80,806106,North East Region,Serangoon
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #18-02 ,1,63,Strata,971500,-,15421,1433,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #17-13 ,1,42,Strata,657500,-,15655,1454,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #07-01 ,1,45,Strata,682500,-,15167,1409,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
ARDMORE THREE,3 Ardmore Park  #23-02 ,1,165,Strata,6158420,-,37324,3467,27-MAY-2016,Condominium,Freehold,2014,Resale,Private,10,25,259950,Central Region,Newton
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-06 ,1,55,Strata,863500,-,15700,1459,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #35-13 ,1,42,Strata,698000,690500,16440,1527,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #34-06 ,1,55,Strata,865500,-,15736,1462,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #20-02 ,1,63,Strata,975500,-,15484,1439,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #20-01 ,1,45,Strata,703500,-,15633,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #22-14 ,1,63,Strata,968500,-,15373,1428,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #02-14 ,1,63,Strata,878000,-,13937,1295,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #26-10 ,1,63,Strata,980500,970500,15405,1431,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
LAKEVILLE,3 Jurong Lake Link  #05-14 ,1,87,Strata,1277199,-,14680,1364,27-MAY-2016,Condominium,99 Yrs From 30/04/2013,Uncompleted,New Sale,Private,22,64,648161,West Region,Jurong West
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #18-08 ,1,122,Strata,1837500,-,15061,1399,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #37-13 ,1,42,Strata,693500,-,16512,1534,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #06-02 ,1,63,Strata,956000,946000,15016,1395,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
BISHAN LOFT,33 Bishan Street 11  #19-10 ,1,136,Strata,1510000,-,11103,1031,27-MAY-2016,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,20,57,579820,Central Region,Bishan
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #09-06 ,1,55,Strata,812000,-,14764,1372,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #32-10 ,1,63,Strata,984500,-,15627,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
CAIRNHILL CREST,8 Cairnhill Circle  #11-11 ,1,112,Strata,2120888,-,18937,1759,27-MAY-2016,Condominium,Freehold,2004,Resale,Private,09,22,229814,Central Region,Newton
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #10-06 ,1,55,Strata,814000,-,14800,1375,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #03-14 ,1,63,Strata,895000,885000,14048,1305,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #31-06 ,1,55,Strata,859500,-,15627,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #11-13 ,1,42,Strata,656000,648500,15440,1434,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
ARDMORE THREE,3 Ardmore Park  #25-02 ,1,165,Strata,6239935,-,37818,3513,27-MAY-2016,Condominium,Freehold,2014,Resale,Private,10,25,259950,Central Region,Newton
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-02 ,1,63,Strata,1003500,-,15929,1480,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #20-10 ,1,63,Strata,958500,-,15214,1413,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
SENNETT ESTATE,73A Jalan Wangi ,1,98,Strata,845000,-,8622,801,27-MAY-2016,Apartment,Freehold,Unknown,Resale,HDB,13,34,349386,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #32-05 ,1,53,Strata,830500,-,15670,1456,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #14-14 ,1,63,Strata,961000,951000,15095,1402,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #20-06 ,1,55,Strata,835500,-,15191,1411,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #31-02 ,1,63,Strata,999500,-,15865,1474,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #21-14 ,1,63,Strata,976500,966500,15341,1425,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #18-14 ,1,63,Strata,970500,960500,15246,1416,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #12-06 ,1,55,Strata,818000,-,14873,1382,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
THE PALETTE,101 Pasir Ris Grove  #03-01 ,1,70,Strata,780000,-,11143,1035,27-MAY-2016,Condominium,99 Yrs From 20/10/2010,2015,Sub Sale,Private,18,51,518195,East Region,Pasir Ris
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #26-11 ,1,72,Strata,1119500,-,15549,1445,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #05-10 ,1,63,Strata,913000,-,14492,1346,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #10-09 ,1,45,Strata,682500,675000,15000,1394,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #05-09 ,1,45,Strata,660500,-,14678,1364,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #21-06 ,1,55,Strata,837500,-,15227,1415,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #37-09 ,1,152,Strata,2280400,-,15003,1394,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #37-02 ,1,63,Strata,1014000,-,16095,1495,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #33-13 ,1,42,Strata,685000,-,16310,1515,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #09-05 ,1,53,Strata,783500,-,14783,1373,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #03-05 ,1,53,Strata,752500,-,14198,1319,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #09-13 ,1,42,Strata,625500,-,14893,1384,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-08 ,1,122,Strata,1885500,-,15455,1436,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #14-06 ,1,55,Strata,822000,-,14945,1388,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
COTE D'AZUR,68 Marine Parade Road  #10-24 ,1,103,Strata,1425000,-,13835,1285,27-MAY-2016,Condominium,99 Yrs From 25/07/2001,2004,Resale,HDB,15,44,449301,Central Region,Marine Parade
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #28-11 ,1,72,Strata,1125500,-,15632,1452,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #02-13 ,1,42,Strata,570500,-,13583,1262,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #04-06 ,1,55,Strata,799000,791500,14391,1337,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #04-13 ,1,42,Strata,582500,-,13869,1288,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #32-14 ,1,63,Strata,990500,-,15722,1461,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
HIGHLINE RESIDENCES,11 Kim Tian Road  #08-23 ,1,101,Strata,1785900,-,17682,1643,27-MAY-2016,Condominium,99 Yrs From 22/07/2013,Uncompleted,New Sale,Private,03,16,168594,Central Region,Bukit Merah
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #16-13 ,1,42,Strata,656000,-,15619,1451,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #29-13 ,1,42,Strata,679000,-,16167,1502,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #25-10 ,1,63,Strata,968500,-,15373,1428,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #25-14 ,1,63,Strata,974500,-,15468,1437,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #09-10 ,1,63,Strata,935000,-,14841,1379,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #01-09 ,1,45,Strata,640500,-,14233,1322,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #38-02 ,1,63,Strata,1016000,-,16127,1498,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #08-10 ,1,63,Strata,933000,-,14810,1376,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #11-09 ,1,45,Strata,676500,-,15033,1397,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
OUE TWIN PEAKS,33 Leonie Hill Road  #15-12 ,1,130,Strata,3500000,-,26923,2501,27-MAY-2016,Condominium,99 Yrs From 10/05/2010,2015,Resale,Private,09,23,239197,Central Region,River Valley
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #27-06 ,1,55,Strata,849500,-,15445,1435,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
BAN GUAN PARK,58 Greenleaf View ,1,367,Land,5600000,-,15251,1417,27-MAY-2016,Semi-Detached House,Freehold,Unknown,Resale,Private,10,27,279297,Central Region,Bukit Timah
THE ESPIRA,128 Lorong L Telok Kurau  #02-06 ,1,98,Strata,1150000,-,11735,1090,27-MAY-2016,Apartment,Freehold,2009,Resale,HDB,15,42,425563,East Region,Bedok
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #07-09 ,1,45,Strata,670500,-,14900,1384,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #24-01 ,1,45,Strata,709500,-,15767,1465,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #28-08 ,1,122,Strata,1870500,-,15332,1424,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #06-01 ,1,45,Strata,681000,-,15133,1406,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #36-10 ,1,63,Strata,995000,-,15794,1467,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #08-13 ,1,42,Strata,602500,-,14345,1333,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
HIGH PARK RESIDENCES,31 Fernvale Road  #16-49 ,1,90,Strata,1005112,-,11168,1038,27-MAY-2016,Apartment,99 Yrs From 05/11/2014,Uncompleted,New Sale,HDB,28,79,797417,North East Region,Sengkang
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #33-01 ,1,45,Strata,725000,-,16111,1497,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #30-05 ,1,53,Strata,826500,-,15594,1449,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,N.A,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,3 Lorong 5 Toa Payoh  #35-09 ,1,45,Strata,718500,-,15967,1483,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319459,Central Region,Toa Payoh
NUOVO,21 Ang Mo Kio Avenue 9  #05-04 ,1,119,Strata,1050000,-,8824,820,27-MAY-2016,Executive Condominium,99 Yrs From 02/05/2001,2004,Resale,HDB,20,56,569786,North East Region,Ang Mo Kio
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #27-05 ,1,53,Strata,818500,-,15443,1435,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,Private,12,31,319458,Central Region,Toa Payoh
GEM RESIDENCES,1 Lorong 5 Toa Payoh  #23-02 ,1,63,Strata,981500,-,15579,1447,27-MAY-2016,Condominium,99 Yrs From 21/09/2015,Uncompleted,New Sale,HDB,12,31,319458,Central Region,Toa Payoh
