Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
STIRLING RESIDENCES,21 Stirling Road  #13-03 ,1,71,Strata,1296000,-,18254,1696,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #03-28 ,1,43,Strata,798000,-,18558,1724,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #03-64 ,1,67,Strata,899000,-,13418,1247,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #05-10 ,1,47,Strata,877000,-,18660,1734,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #22-10 ,1,47,Strata,959000,-,20404,1896,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #01-68 ,1,57,Strata,792000,-,13895,1291,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533819,North East Region,Hougang
ONE-NORTH RESIDENCES,7 One-North Gateway  #13-12 ,1,55,Strata,900000,-,16364,1520,05-JUL-2018,Apartment,99 Yrs From 15/09/2005,2009,Resale,HDB,05,13,138642,Central Region,Queenstown
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #03-10 ,1,43,Strata,593000,-,13791,1281,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #09-01 ,1,57,Strata,814000,-,14281,1327,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #10-30 ,1,57,Strata,824000,-,14456,1343,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
MARGARET VILLE,20 Margaret Drive  #08-06 ,1,61,Strata,1153500,-,18910,1757,05-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,HDB,03,14,149312,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #06-25 ,1,43,Strata,612000,-,14233,1322,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #04-01 ,1,57,Strata,794000,-,13930,1294,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
THE GARDEN RESIDENCES,3 Serangoon North View  #15-21 ,1,68,Strata,1160000,-,17059,1585,05-JUL-2018,Apartment,99 Yrs From 30/10/2017,Uncompleted,New Sale,Private,19,55,554344,North East Region,Serangoon
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #05-11 ,1,43,Strata,599000,-,13930,1294,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #09-29 ,1,43,Strata,643000,-,14953,1389,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #03-47 ,1,99,Strata,1272000,-,12848,1194,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533817,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #16-52 ,1,56,Strata,814000,-,14536,1350,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,12 Woodleigh Lane  #09-51 ,1,91,Strata,1632000,-,17934,1666,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
MARGARET VILLE,20 Margaret Drive  #27-01 ,1,65,Strata,1357600,-,20886,1940,05-JUL-2018,Apartment,99 Yrs From 13/03/2017,Uncompleted,New Sale,N.A,03,14,149312,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #11-32 ,1,103,Strata,1406000,-,13650,1268,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #09-78 ,1,57,Strata,824000,-,14456,1343,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #06-11 ,1,63,Strata,1251000,-,19857,1845,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #01-44 ,1,43,Strata,589000,-,13698,1273,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533817,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #16-11 ,1,63,Strata,1295000,-,20556,1910,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #07-74 ,1,67,Strata,910000,-,13582,1262,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #06-61 ,1,57,Strata,806000,-,14140,1314,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #02-78 ,1,57,Strata,796000,-,13965,1297,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #08-01 ,1,41,Strata,791000,-,19293,1792,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #06-03 ,1,71,Strata,1268000,-,17859,1659,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #08-83 ,1,138,Strata,1900000,-,13768,1279,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #06-46 ,1,91,Strata,1579000,-,17352,1612,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357657,Central Region,Toa Payoh
PARK COLONIAL,6 Woodleigh Lane  #10-20 ,1,63,Strata,1345000,-,21349,1983,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357687,Central Region,Toa Payoh
THE POIZ RESIDENCES,4 Meyappa Chettiar Road  #10-05 ,1,103,Strata,1554000,-,15087,1402,05-JUL-2018,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,HDB,13,35,358453,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #07-80 ,1,67,Strata,919000,-,13716,1274,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533821,North East Region,Hougang
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #06-47 ,1,99,Strata,1290000,-,13030,1211,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533817,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #01-39 ,1,67,Strata,905000,-,13507,1255,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #08-40 ,1,57,Strata,823000,-,14439,1341,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533816,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #08-15 ,1,91,Strata,1661000,-,18253,1696,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #07-78 ,1,57,Strata,816000,-,14316,1330,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
SEA PAVILION RESIDENCES,494 Upper East Coast Road  #03-02 ,1,84,Strata,1520950,-,18107,1682,05-JUL-2018,Apartment,Freehold,Uncompleted,New Sale,Private,16,46,466522,East Region,Bedok
PARK COLONIAL,6 Woodleigh Lane  #08-19 ,1,127,Strata,2323000,-,18291,1699,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #11-85 ,1,48,Strata,709000,-,14771,1372,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #03-31 ,1,43,Strata,793000,-,18442,1713,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #05-27 ,1,56,Strata,783000,-,13982,1299,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #10-06 ,1,81,Strata,1173000,-,14481,1345,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533813,North East Region,Hougang
KINGSFORD WATERBAY,80 Upper Serangoon View  #09-77 ,1,79,Strata,1139000,-,14418,1339,05-JUL-2018,Apartment,99 Yrs From 03/03/2014,Uncompleted,New Sale,N.A,19,53,533878,North East Region,Hougang
THE SHAUGHNESSY,322 Miltonia Close ,1,305,Strata,1550000,-,5082,472,05-JUL-2018,Terrace House,99 Yrs From 19/03/2001,2006,Resale,HDB,27,76,768347,North Region,Yishun
STIRLING RESIDENCES,21 Stirling Road  #07-04 ,1,58,Strata,1077000,-,18569,1725,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
STIRLING RESIDENCES,21 Stirling Road  #09-11 ,1,63,Strata,1264000,-,20063,1864,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148960,Central Region,Queenstown
PARK COLONIAL,6 Woodleigh Lane  #03-24 ,1,43,Strata,822000,-,19116,1776,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
MARINA ONE RESIDENCES,23 Marina Way  #08-36 ,1,145,Strata,3638000,-,25090,2331,05-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,Private,01,01,018979,Central Region,Downtown Core
PARK COLONIAL,8 Woodleigh Lane  #07-35 ,1,85,Strata,1472000,-,17318,1609,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #12-28 ,1,43,Strata,845000,-,19651,1826,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #03-33 ,1,43,Strata,793000,-,18442,1713,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,2 Woodleigh Lane  #12-04 ,1,63,Strata,1227000,-,19476,1809,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357685,Central Region,Toa Payoh
STIRLING RESIDENCES,21 Stirling Road  #16-01 ,1,41,Strata,825000,-,20122,1869,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
PARK COLONIAL,8 Woodleigh Lane  #06-31 ,1,43,Strata,819000,-,19047,1769,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #06-52 ,1,59,Strata,1099000,-,18627,1731,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #14-28 ,1,62,Strata,935000,-,15081,1401,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,10 Woodleigh Lane  #05-42 ,1,91,Strata,1574000,-,17297,1607,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357657,Central Region,Toa Payoh
MARTIN MODERN,10 Martin Place  #01-13 ,1,79,Strata,2394000,-,30304,2815,05-JUL-2018,Condominium,99 Yrs From 28/09/2016,Uncompleted,New Sale,Private,09,23,237963,Central Region,River Valley
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #12-04 ,1,57,Strata,836000,-,14667,1363,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
PARK COLONIAL,12 Woodleigh Lane  #11-51 ,1,91,Strata,1642000,-,18044,1676,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
PARK COLONIAL,8 Woodleigh Lane  #02-29 ,1,43,Strata,790000,-,18372,1707,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
THE ALPS RESIDENCES,115 Tampines Street 86  #01-44 ,1,87,Strata,1077000,-,12379,1150,05-JUL-2018,Condominium,99 Yrs From 03/08/2015,Uncompleted,New Sale,HDB,18,52,528537,East Region,Tampines
PARK COLONIAL,10 Woodleigh Lane  #09-42 ,1,91,Strata,1599000,-,17571,1632,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #13-31 ,1,83,Strata,1543000,-,18590,1727,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #36-32 ,1,73,Strata,1537000,-,21055,1956,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
PARK COLONIAL,10 Woodleigh Lane  #08-41 ,1,59,Strata,1104000,-,18712,1738,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
PARK COLONIAL,6 Woodleigh Lane  #10-19 ,1,127,Strata,2335000,-,18386,1708,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #15-72 ,1,103,Strata,1440000,-,13981,1299,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,25 Stirling Road  #03-31 ,1,83,Strata,1479000,-,17819,1655,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #13-40 ,1,57,Strata,839000,-,14719,1367,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533816,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #15-61 ,1,57,Strata,842000,-,14772,1372,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533818,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #04-42 ,1,91,Strata,1569000,-,17242,1602,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,49 Hougang Avenue 7  #10-45 ,1,99,Strata,1352000,-,13657,1269,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533817,North East Region,Hougang
AFFINITY AT SERANGOON,20 Serangoon North Avenue 1  #10-11 ,1,107,Strata,1733300,-,16199,1505,05-JUL-2018,Apartment,99 Yrs From 18/05/2018,Uncompleted,New Sale,HDB,19,55,554337,North East Region,Serangoon
PALMERA RESIDENCE,38 Lorong N Telok Kurau  #03-09 ,1,52,Strata,725000,-,13942,1295,05-JUL-2018,Apartment,Freehold,2010,Resale,Private,15,42,425163,East Region,Bedok
MARINA ONE RESIDENCES,21 Marina Way  #13-08 ,1,209,Strata,5700000,-,27273,2534,05-JUL-2018,Apartment,99 Yrs From 01/07/2011,2017,New Sale,HDB,01,01,018978,Central Region,Downtown Core
PARK COLONIAL,8 Woodleigh Lane  #05-31 ,1,43,Strata,816000,-,18977,1763,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357688,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #17-31 ,1,83,Strata,1569000,-,18904,1756,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
STIRLING RESIDENCES,25 Stirling Road  #16-24 ,1,41,Strata,817000,-,19927,1851,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,N.A,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #08-27 ,1,56,Strata,799000,-,14268,1326,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
PARK COLONIAL,4 Woodleigh Lane  #08-09 ,1,56,Strata,1075000,-,19196,1783,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357686,Central Region,Toa Payoh
PARK COLONIAL,12 Woodleigh Lane  #12-51 ,1,91,Strata,1647000,-,18099,1681,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #03-04 ,1,57,Strata,800000,-,14035,1304,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533813,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #09-31 ,1,67,Strata,927000,-,13836,1285,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533815,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #08-32 ,1,43,Strata,828000,-,19256,1789,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #05-79 ,1,103,Strata,1367000,-,13272,1233,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #13-40 ,1,43,Strata,890000,-,20698,1923,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #06-31 ,1,67,Strata,915000,-,13657,1269,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #10-20 ,1,57,Strata,816000,-,14316,1330,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533814,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #08-25 ,1,47,Strata,953000,-,20277,1884,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
PARK COLONIAL,4 Woodleigh Lane  #12-11 ,1,91,Strata,1847000,-,20297,1886,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357686,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,41 Hougang Avenue 7  #10-04 ,1,57,Strata,828000,-,14526,1350,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533813,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #02-35 ,1,85,Strata,1392000,-,16376,1521,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,Private,13,35,357688,Central Region,Toa Payoh
STIRLING RESIDENCES,25 Stirling Road  #26-31 ,1,83,Strata,1642000,-,19783,1838,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148962,Central Region,Queenstown
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #13-31 ,1,67,Strata,943000,-,14075,1308,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
RIVERFRONT RESIDENCES,47 Hougang Avenue 7  #13-38 ,1,103,Strata,1425000,-,13835,1285,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533816,North East Region,Hougang
THE POIZ RESIDENCES,12 Meyappa Chettiar Road  #16-36 ,1,70,Strata,1097000,-,15671,1456,05-JUL-2018,Apartment,99 Yrs From 17/11/2014,Uncompleted,New Sale,HDB,13,35,358474,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,57 Hougang Avenue 7  #13-80 ,1,67,Strata,943000,-,14075,1308,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533821,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #06-41 ,1,59,Strata,1092000,-,18508,1719,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,53 Hougang Avenue 7  #06-64 ,1,67,Strata,911000,-,13597,1263,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533819,North East Region,Hougang
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #02-30 ,1,48,Strata,658000,-,13708,1274,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
PARK COLONIAL,10 Woodleigh Lane  #06-45 ,1,59,Strata,1099000,-,18627,1731,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357657,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #05-71 ,1,48,Strata,704000,-,14667,1363,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533820,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #18-02 ,1,98,Strata,1756000,-,17918,1665,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,Private,03,14,148960,Central Region,Queenstown
RIVERFRONT RESIDENCES,55 Hougang Avenue 7  #06-74 ,1,67,Strata,906000,-,13522,1256,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533820,North East Region,Hougang
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #04-52 ,1,56,Strata,766000,-,13679,1271,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,N.A,19,53,533818,North East Region,Hougang
STIRLING RESIDENCES,21 Stirling Road  #20-01 ,1,41,Strata,849000,-,20707,1924,05-JUL-2018,Apartment,99 Yrs From 18/08/2017,Uncompleted,New Sale,HDB,03,14,148960,Central Region,Queenstown
MARINE BLUE,89 Marine Parade Road  #12-01 ,1,118,Strata,1796000,-,15220,1414,05-JUL-2018,Condominium,Freehold,2016,Resale,Private,15,44,449313,Central Region,Marine Parade
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #10-25 ,1,43,Strata,624000,-,14512,1348,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,HDB,19,53,533815,North East Region,Hougang
PARK COLONIAL,8 Woodleigh Lane  #03-39 ,1,62,Strata,1232000,-,19871,1846,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357688,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,51 Hougang Avenue 7  #03-57 ,1,43,Strata,588000,-,13674,1270,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533818,North East Region,Hougang
PARK COLONIAL,12 Woodleigh Lane  #09-56 ,1,59,Strata,1277000,-,21644,2011,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,HDB,13,35,357658,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #02-20 ,1,57,Strata,784000,-,13754,1278,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533814,North East Region,Hougang
KANDIS RESIDENCE,6 Kandis Link  #06-09 ,1,68,Strata,925000,-,13603,1264,05-JUL-2018,Condominium,99 Yrs From 11/07/2016,Uncompleted,New Sale,Private,27,75,756969,North Region,Sembawang
RIVERFRONT RESIDENCES,43 Hougang Avenue 7  #05-20 ,1,57,Strata,796000,-,13965,1297,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533814,North East Region,Hougang
PARK COLONIAL,6 Woodleigh Lane  #08-21 ,1,63,Strata,1361000,-,21603,2007,05-JUL-2018,Condominium,99 Yrs From 11/10/2017,Uncompleted,New Sale,N.A,13,35,357687,Central Region,Toa Payoh
RIVERFRONT RESIDENCES,45 Hougang Avenue 7  #10-23 ,1,48,Strata,706000,-,14708,1366,05-JUL-2018,Apartment,99 Yrs From 31/05/2018,Uncompleted,New Sale,Private,19,53,533815,North East Region,Hougang
